10,4,0.7142857142857143,200
11,4,0.7333333333333333,200
8,7,0.5333333333333333,200
6,9,0.4,200
8,6,0.5714285714285714,200
10,6,0.625,200
6,9,0.4,200
5,11,0.3125,200
7,7,0.5,200
8,6,0.5714285714285714,200
8,7,0.5333333333333333,200
6,10,0.375,200
9,6,0.6,200
8,7,0.5333333333333333,200
6,9,0.4,200
9,6,0.6,200
5,9,0.35714285714285715,200
9,5,0.6428571428571429,200
6,9,0.4,200
7,9,0.4375,200
9,6,0.6,200
7,8,0.4666666666666667,200
8,8,0.5,200
8,6,0.5714285714285714,200
8,7,0.5333333333333333,200
10,6,0.625,200
8,7,0.5333333333333333,200
5,10,0.3333333333333333,200
5,9,0.35714285714285715,200
9,6,0.6,200
9,6,0.6,200
8,7,0.5333333333333333,200
7,7,0.5,200
8,7,0.5333333333333333,200
9,5,0.6428571428571429,200
9,6,0.6,200
9,6,0.6,200
8,7,0.5333333333333333,200
10,5,0.6666666666666666,200
8,7,0.5333333333333333,200
7,8,0.4666666666666667,200
6,8,0.42857142857142855,200
6,9,0.4,200
5,9,0.35714285714285715,200
8,7,0.5333333333333333,200
7,8,0.4666666666666667,200
7,7,0.5,200
15,15,0.5,100
17,12,0.5862068965517241,100
20,8,0.7142857142857143,100
18,13,0.5806451612903226,100
12,20,0.375,100
15,17,0.46875,100
16,14,0.5333333333333333,100
16,16,0.5,100
16,14,0.5333333333333333,100
15,17,0.46875,100
16,15,0.5161290322580645,100
18,12,0.6,100
15,17,0.46875,100
14,16,0.4666666666666667,100
12,18,0.4,100
11,20,0.3548387096774194,100
16,13,0.5517241379310345,100
18,11,0.6206896551724138,100
17,13,0.5666666666666667,100
23,10,0.696969696969697,100
14,16,0.4666666666666667,100
13,17,0.43333333333333335,100
12,18,0.4,100
17,13,0.5666666666666667,100
11,19,0.36666666666666664,100
16,15,0.5161290322580645,100
14,16,0.4666666666666667,100
9,20,0.3103448275862069,100
21,9,0.7,100
16,15,0.5161290322580645,100
10,20,0.3333333333333333,100
14,16,0.4666666666666667,100
18,12,0.6,100
15,15,0.5,100
16,15,0.5161290322580645,100
13,16,0.4482758620689655,100
15,17,0.46875,100
14,16,0.4666666666666667,100
15,13,0.5357142857142857,100
21,8,0.7241379310344828,100
19,10,0.6551724137931034,100
22,10,0.6875,100
16,15,0.5161290322580645,100
19,10,0.6551724137931034,100
15,15,0.5,100
11,18,0.3793103448275862,100
16,15,0.5161290322580645,100
12,20,0.375,100
16,14,0.5333333333333333,100
9,20,0.3103448275862069,100
25,36,0.4098360655737705,50
32,28,0.5333333333333333,50
37,23,0.6166666666666667,50
36,24,0.6,50
22,38,0.36666666666666664,50
21,38,0.3559322033898305,50
31,30,0.5081967213114754,50
34,26,0.5666666666666667,50
16,44,0.26666666666666666,50
27,33,0.45,50
23,38,0.3770491803278688,50
40,19,0.6779661016949152,50
17,43,0.2833333333333333,50
34,27,0.5573770491803278,50
36,22,0.6206896551724138,50
30,33,0.47619047619047616,50
29,33,0.46774193548387094,50
29,32,0.47540983606557374,50
32,31,0.5079365079365079,50
23,38,0.3770491803278688,50
22,38,0.36666666666666664,50
32,30,0.5161290322580645,50
27,34,0.4426229508196721,50
25,35,0.4166666666666667,50
20,41,0.32786885245901637,50
26,36,0.41935483870967744,50
32,27,0.5423728813559322,50
18,43,0.29508196721311475,50
22,40,0.3548387096774194,50
26,36,0.41935483870967744,50
23,38,0.3770491803278688,50
25,38,0.3968253968253968,50
23,36,0.3898305084745763,50
26,35,0.4262295081967213,50
36,25,0.5901639344262295,50
21,41,0.3387096774193548,50
34,25,0.576271186440678,50
37,24,0.6065573770491803,50
29,30,0.4915254237288136,50
41,21,0.6612903225806451,50
34,25,0.576271186440678,50
31,30,0.5081967213114754,50
34,27,0.5573770491803278,50
31,31,0.5,50
22,37,0.3728813559322034,50
18,42,0.3,50
24,37,0.39344262295081966,50
25,35,0.4166666666666667,50
34,27,0.5573770491803278,50
34,28,0.5483870967741935,50
29,31,0.48333333333333334,50
31,31,0.5,50
31,30,0.5081967213114754,50
27,33,0.45,50
28,33,0.45901639344262296,50
22,40,0.3548387096774194,50
20,40,0.3333333333333333,50
30,30,0.5,50
28,32,0.4666666666666667,50
20,41,0.32786885245901637,50
25,35,0.4166666666666667,50
19,44,0.30158730158730157,50
30,30,0.5,50
29,30,0.4915254237288136,50
41,21,0.6612903225806451,50
22,37,0.3728813559322034,50
24,37,0.39344262295081966,50
29,31,0.48333333333333334,50
32,30,0.5161290322580645,50
21,40,0.3442622950819672,50
25,35,0.4166666666666667,50
26,35,0.4262295081967213,50
31,31,0.5,50
27,35,0.43548387096774194,50
29,31,0.48333333333333334,50
25,36,0.4098360655737705,50
26,36,0.41935483870967744,50
19,42,0.3114754098360656,50
25,36,0.4098360655737705,50
19,41,0.31666666666666665,50
32,29,0.5245901639344263,50
23,37,0.38333333333333336,50
19,44,0.30158730158730157,50
18,41,0.3050847457627119,50
21,40,0.3442622950819672,50
25,35,0.4166666666666667,50
44,14,0.7586206896551724,50
34,28,0.5483870967741935,50
31,30,0.5081967213114754,50
26,32,0.4482758620689655,50
23,38,0.3770491803278688,50
31,28,0.5254237288135594,50
22,39,0.36065573770491804,50
17,44,0.2786885245901639,50
33,28,0.5409836065573771,50
22,41,0.3492063492063492,50
27,34,0.4426229508196721,50
20,40,0.3333333333333333,50
23,37,0.38333333333333336,50
27,34,0.4426229508196721,50
61,135,0.3112244897959184,15
64,136,0.32,15
59,144,0.29064039408866993,15
50,150,0.25,15
72,131,0.35467980295566504,15
62,140,0.3069306930693069,15
41,162,0.2019704433497537,15
55,145,0.275,15
67,137,0.3284313725490196,15
83,118,0.4129353233830846,15
62,144,0.30097087378640774,15
66,137,0.3251231527093596,15
62,137,0.31155778894472363,15
58,144,0.2871287128712871,15
62,137,0.31155778894472363,15
96,108,0.47058823529411764,15
85,118,0.4187192118226601,15
81,122,0.39901477832512317,15
69,132,0.34328358208955223,15
75,126,0.373134328358209,15
57,149,0.2766990291262136,15
94,109,0.4630541871921182,15
58,143,0.2885572139303483,15
49,151,0.245,15
84,117,0.417910447761194,15
80,120,0.4,15
98,103,0.48756218905472637,15
91,108,0.457286432160804,15
77,126,0.3793103448275862,15
70,131,0.3482587064676617,15
106,94,0.53,15
75,127,0.3712871287128713,15
80,119,0.4020100502512563,15
59,145,0.28921568627450983,15
63,140,0.3103448275862069,15
54,145,0.271356783919598,15
59,143,0.29207920792079206,15
75,127,0.3712871287128713,15
60,142,0.297029702970297,15
71,130,0.35323383084577115,15
120,85,0.5853658536585366,15
105,98,0.5172413793103449,15
56,145,0.27860696517412936,15
47,157,0.23039215686274508,15
70,134,0.3431372549019608,15
62,145,0.2995169082125604,15
70,132,0.3465346534653465,15
63,142,0.3073170731707317,15
55,148,0.270935960591133,15
87,115,0.4306930693069307,15
122,180,0.40397350993377484,10
135,172,0.43973941368078173,10
81,221,0.2682119205298013,10
86,217,0.2838283828382838,10
92,213,0.3016393442622951,10
112,188,0.37333333333333335,10
108,196,0.35526315789473684,10
100,205,0.32786885245901637,10
68,239,0.22149837133550487,10
80,225,0.26229508196721313,10
89,214,0.29372937293729373,10
84,217,0.27906976744186046,10
106,194,0.35333333333333333,10
88,218,0.2875816993464052,10
110,190,0.36666666666666664,10
98,204,0.32450331125827814,10
109,196,0.35737704918032787,10
81,220,0.2691029900332226,10
110,190,0.36666666666666664,10
85,217,0.2814569536423841,10
72,231,0.2376237623762376,10
97,203,0.3233333333333333,10
129,172,0.42857142857142855,10
107,193,0.3566666666666667,10
110,196,0.35947712418300654,10
113,189,0.3741721854304636,10
132,168,0.44,10
74,233,0.24104234527687296,10
102,202,0.3355263157894737,10
70,230,0.23333333333333334,10
122,181,0.40264026402640263,10
106,201,0.34527687296416937,10
114,190,0.375,10
73,235,0.237012987012987,10
88,214,0.2913907284768212,10
123,184,0.4006514657980456,10
153,151,0.5032894736842105,10
106,198,0.34868421052631576,10
90,217,0.2931596091205212,10
104,197,0.34551495016611294,10
83,219,0.27483443708609273,10
92,212,0.3026315789473684,10
116,188,0.3815789473684211,10
98,209,0.31921824104234525,10
107,195,0.3543046357615894,10
96,209,0.31475409836065577,10
107,196,0.35313531353135313,10
87,219,0.28431372549019607,10
105,198,0.3465346534653465,10
89,215,0.29276315789473684,10
311,296,0.5123558484349259,5
331,280,0.5417348608837971,5
232,381,0.37846655791190864,5
216,387,0.3582089552238806,5
209,403,0.3415032679738562,5
245,359,0.4056291390728477,5
257,350,0.4233937397034596,5
213,391,0.3526490066225166,5
248,355,0.41127694859038144,5
166,439,0.2743801652892562,5
231,373,0.3824503311258278,5
193,415,0.31743421052631576,5
180,424,0.2980132450331126,5
193,405,0.32274247491638797,5
234,374,0.3848684210526316,5
256,352,0.42105263157894735,5
238,367,0.3933884297520661,5
212,397,0.34811165845648606,5
190,414,0.31456953642384106,5
237,371,0.38980263157894735,5
171,430,0.28452579034941766,5
225,384,0.3694581280788177,5
213,393,0.35148514851485146,5
236,370,0.38943894389438943,5
290,317,0.47775947281713343,5
201,407,0.3305921052631579,5
193,414,0.31795716639209226,5
297,310,0.48929159802306427,5
227,380,0.37397034596375617,5
263,338,0.43760399334442596,5
197,412,0.32348111658456485,5
239,371,0.3918032786885246,5
246,358,0.40728476821192056,5
307,298,0.5074380165289256,5
207,392,0.34557595993322204,5
287,318,0.4743801652892562,5
266,333,0.44407345575959933,5
220,390,0.36065573770491804,5
254,353,0.4184514003294893,5
187,413,0.31166666666666665,5
215,390,0.35537190082644626,5
280,330,0.45901639344262296,5
189,413,0.313953488372093,5
246,357,0.4079601990049751,5
236,374,0.38688524590163936,5
210,398,0.34539473684210525,5
228,373,0.3793677204658902,5
211,397,0.3470394736842105,5
226,380,0.37293729372937295,5
245,355,0.4083333333333333,5
